"chid","chnm","casn","code","dsstox_substance_id","clib"
48734,"Clindamycin palmitate hydrochloride","25507-04-4","C25507044","DTXSID3048734","TOX21SL"
48735,"Erdosteine","84611-23-4","C84611234","DTXSID8048735","TOX21SL"
48736,"Efloxate","119-41-5","C119415","DTXSID3048736","TOX21SL"
48737,"Imperatorin","482-44-0","C482440","DTXSID8048737","TOX21SL"
48738,"1,1'-Tetramethylenediguanidine sulfate","36587-93-6","C36587936","DTXSID3048738","TOX21SL"
48739,"Bekanamycin sulfate","29701-07-3","C29701073","DTXSID8048739","TOX21SL"
48740,"Mucic acid","526-99-8","C526998","DTXSID7048740","TOX21SL"
48741,"1,1-Diethyl-2-hydroxy-2-nitrosohydrazine diethylamine","372965-00-9","C372965009","DTXSID2048741","TOX21SL"
48742,"4'-Demethylepipodophyllotoxin","6559-91-7","C6559917","DTXSID7048742","TOX21SL"
48743,"Cefditorin pivoxil","117467-28-4","C117467284","DTXSID2048743","TOX21SL"
48744,"2-Chloro-N,N-bis(2-chloroethyl)ethanamine","555-77-1","C555771","DTXSID7048744","TOX21SL"
48745,"Oberadilol","114856-44-9","C114856449","DTXSID2048745","TOX21SL"
48746,"Ataciguat","254877-67-3","C254877673","DTXSID7048746","TOX21SL"
48747,"(+)-Ketamine","33643-49-1","C33643491","DTXSID2048747","TOX21SL"
48748,"Bethanidine sulfate (2:1)","114-85-2","C114852","DTXSID7048748","TOX21SL"
48749,"Chromonar hydrochloride","655-35-6","C655356","DTXSID2048749","TOX21SL"
48750,"Improsulfan tosylate","32784-82-0","C32784820","DTXSID1048750","TOX21SL"
48751,"Oxypertine hydrochloride","17506-66-0","C17506660","DTXSID6048751","TOX21SL"
48752,"3,7-Bis(3,4-dimethoxyphenyl)tetrahydro-1H,5H-[1,2,4]triazolo[1,2-a][1,2,4]triazole-1,5-dithione","907169-79-3","C907169793","DTXSID1048752","TOX21SL"
48753,"Hexafluorenium dibromide","317-52-2","C317522","DTXSID6048753","TOX21SL"
48754,"Amoebicon","116-49-4","C116494","DTXSID1048754","TOX21SL"
48755,"Aloin","8015-61-0","C8015610","DTXSID6048755","TOX21SL"
48756,"Trimethoquinol","18559-59-6","C18559596","DTXSID1048756","TOX21SL"
48757,"Tiaramide hydrochloride","35941-71-0","C35941710","DTXSID6048757","TOX21SL"
48758,"Perlapine","1977-11-3","C1977113","DTXSID1048758","TOX21SL"
48759,"Fominoben hydrochloride","24600-36-0","C24600360","DTXSID6048759","TOX21SL"
48760,"Proxazole citrate","132-35-4","C132354","DTXSID5048760","TOX21SL"
48761,"Gusperimus trihydrochloride","85468-01-5","C85468015","DTXSID0048761","TOX21SL"
48762,"Ethoheptazine hydrochloride","5982-61-6","C5982616","DTXSID5048762","TOX21SL"
48763,"Ubistatin A","759437-26-8","C759437268","DTXSID0048763","TOX21SL"
48764,"Bardoxolone methyl","218600-53-4","C218600534","DTXSID5048764","TOX21SL"
48765,"Flugestone","337-03-1","C337031","DTXSID0048765","TOX21SL"
48766,"Sodium decanehydroxamate","35440-53-0","C35440530","DTXSID5048766","TOX21SL"
48767,"Phentoloxamine PAS","NOCAS_48767","CNOCAS48767","DTXSID0048767","TOX21SL"
48768,"5-(Piperidin-1-ylmethyl)-3,7-dihydro-4H-pyrrolo[2,3-d]pyrimidin-4-one","902261-63-6","C902261636","DTXSID5048768","TOX21SL"
48769,"Phenacaine hydrochloride","620-99-5","C620995","DTXSID0048769","TOX21SL"
48771,"Levomequitazine","88598-74-7","C88598747","DTXSID4048771","TOX21SL"
48772,"Nitroscanate","19881-18-6","C19881186","DTXSID9048772","TOX21SL"
48773,"Tesaglitazar","251565-85-2","C251565852","DTXSID4048773","TOX21SL"
48774,"Iomazenil","127985-21-1","C127985211","DTXSID9048774","TOX21SL"
48775,"Ro 22-9194","106134-33-2","C106134332","DTXSID4048775","TOX21SL"
48776,"Zanapezil fumerate","263248-42-6","C263248426","DTXSID9048776","TOX21SL"
48777,"Depolipon","16488-48-5","C16488485","DTXSID4048777","TOX21SL"
48778,"Phenyl 11-iodo-10-undecynoate","2020-25-9","C2020259","DTXSID9048778","TOX21SL"
48779,"Minodronic acid","180064-38-4","C180064384","DTXSID4048779","TOX21SL"
48780,"Tolvaptan","150683-30-0","C150683300","DTXSID3048780","TOX21SL"
48781,"Anacolin","21216-78-4","C21216784","DTXSID8048781","TOX21SL"
48782,"Biliscopin","51022-74-3","C51022743","DTXSID3048782","TOX21SL"
48783,"Bimosiamose","187269-40-5","C187269405","DTXSID8048783","TOX21SL"
48784,"Diethyl 2,2'-(hexane-1,6-diylbis{6'-[(2,3,4,6-tetra-O-acetyl-a-D-mannopyranosyl)oxy]biphenyl-3',3-diyl})diacetate","243120-89-0","C243120890","DTXSID3048784","TOX21SL"
48785,"Pranazepide","150408-73-4","C150408734","DTXSID8048785","TOX21SL"
48786,"N-[(3R)-1-(2-Fluorophenyl)-4-oxo-3,4,6,7-tetrahydro[1,4]diazepino[6,7,1-hi]indol-3-yl]-1H-indole-2-carboxamide","167820-10-2","C167820102","DTXSID3048786","TOX21SL"
48787,"Egualen sodium","97683-31-3","C97683313","DTXSID8048787","TOX21SL"
48788,"Betiatide","103725-47-9","C103725479","DTXSID3048788","TOX21SL"
48789,"Acetylpheneturide","13402-08-9","C13402089","DTXSID8048789","TOX21SL"
48790,"Blonanserin","132810-10-7","C132810107","DTXSID7048790","TOX21SL"
48791,"Troxacitabine","145918-75-8","C145918758","DTXSID2048791","TOX21SL"
48792,"{4-[4-(Acetylamino)-2-oxopyrimidin-1(2H)-yl]-1,3-dioxolan-2-yl}methyl benzoate","NOCAS_48792","CNOCAS48792","DTXSID7048792","TOX21SL"
48793,"Dicethiamine hydrochloride","616-96-6","C616966","DTXSID2048793","TOX21SL"
48794,"Cloforex","14261-75-7","C14261757","DTXSID7048794","TOX21SL"
48795,"Pelubiprofen","69956-77-0","C69956770","DTXSID2048795","TOX21SL"
48796,"Risarestat","79714-31-1","C79714311","DTXSID7048796","TOX21SL"
48797,"Diponium bromide","2001-81-2","C2001812","DTXSID2048797","TOX21SL"
48798,"Minopafant","128420-61-1","C128420611","DTXSID7048798","TOX21SL"
48799,"Emiglitate","80879-63-6","C80879636","DTXSID2048799","TOX21SL"
48800,"Etomidoline","21590-92-1","C21590921","DTXSID4048800","TOX21SL"
48801,"Fezatione","15387-18-5","C15387185","DTXSID9048801","TOX21SL"
48802,"Pibutidine","103922-33-4","C103922334","DTXSID4048802","TOX21SL"
48803,"Itasetron","123258-84-4","C123258844","DTXSID9048803","TOX21SL"
48804,"Pamicogrel","101001-34-7","C101001347","DTXSID4048804","TOX21SL"
48805,"Esonarimod","101973-77-7","C101973777","DTXSID9048805","TOX21SL"
48806,"Dalcotidine","120958-90-9","C120958909","DTXSID4048806","TOX21SL"
48807,"Alilusem potassium","114417-20-8","C114417208","DTXSID9048807","TOX21SL"
48808,"Mebanazine sulfate","3979-76-8","C3979768","DTXSID4048808","TOX21SL"
48809,"Melinamide","14417-88-0","C14417880","DTXSID9048809","TOX21SL"
48810,"Meluadrine","134865-33-1","C134865331","DTXSID8048810","TOX21SL"
48811,"Monatepil","103377-41-9","C103377419","DTXSID3048811","TOX21SL"
48812,"Lemildipine","94739-29-4","C94739294","DTXSID8048812","TOX21SL"
48813,"Toborinone","143343-83-3","C143343833","DTXSID3048813","TOX21SL"
48814,"Oxendolone","33765-68-3","C33765683","DTXSID8048814","TOX21SL"
48815,"Penflutizide","1766-91-2","C1766912","DTXSID3048815","TOX21SL"
48816,"Perisoxal citrate","14838-45-0","C14838450","DTXSID8048816","TOX21SL"
48817,"Doranidazole","149838-23-3","C149838233","DTXSID3048817","TOX21SL"
48818,"Tolindate","27877-51-6","C27877516","DTXSID8048818","TOX21SL"
48819,"Acreozast","123548-56-1","C123548561","DTXSID3048819","TOX21SL"
48820,"Zelandopam","139233-53-7","C139233537","DTXSID2048820","TOX21SL"
48821,"Cefteram","82547-58-8","C82547588","DTXSID7048821","TOX21SL"
48822,"Glyclopyramide","631-27-6","C631276","DTXSID2048822","TOX21SL"
48823,"Rapacuronium bromide","156137-99-4","C156137994","DTXSID7048823","TOX21SL"
48824,"(2beta,3alpha,5alpha,16beta,17beta)-3-Acetoxy-2,16-di(1-piperidinyl)androstan-17-yl propionate","13522-19-5","C13522195","DTXSID2048824","TOX21SL"
48825,"Propanidid","1421-14-3","C1421143","DTXSID7048825","TOX21SL"
48826,"Nitrefazole","21721-92-6","C21721926","DTXSID2048826","TOX21SL"
48827,"Clometacine","25803-14-9","C25803149","DTXSID7048827","TOX21SL"
48828,"Pifoxime","31224-92-7","C31224927","DTXSID2048828","TOX21SL"
48829,"4'-Piperidinylcarbonylmethoxyacetophenone","31188-99-5","C31188995","DTXSID7048829","TOX21SL"
48830,"Fenclofenac","34645-84-6","C34645846","DTXSID6048830","TOX21SL"
48831,"Amineptine","57574-09-1","C57574091","DTXSID1048831","TOX21SL"
48832,"Indalpine hydrochloride","63845-42-1","C63845421","DTXSID6048832","TOX21SL"
48833,"Flosequinan","76568-02-0","C76568020","DTXSID1048833","TOX21SL"
48834,"Zipadamide","75820-08-5","C75820085","DTXSID6048834","TOX21SL"
48835,"Thenalidine","86-12-4","C86124","DTXSID1048835","TOX21SL"
48836,"Tandospirone","87760-53-0","C87760530","DTXSID6048836","TOX21SL"
48837,"Phenoxypropazine","3818-37-9","C3818379","DTXSID1048837","TOX21SL"
48838,"Amoproxan","22661-76-3","C22661763","DTXSID6048838","TOX21SL"
48839,"Bisoxatin acetate","14008-48-1","C14008481","DTXSID1048839","TOX21SL"
48840,"Safrazine hydrochloride","7296-30-2","C7296302","DTXSID0048840","TOX21SL"
48841,"(2R)-2-Propyloctanoic acid","185517-21-9","C185517219","DTXSID5048841","TOX21SL"
48842,"Proglumetacin","57132-53-3","C57132533","DTXSID0048842","TOX21SL"
48843,"Ethyl 4-nitrophenyl ethylphosphonate","546-71-4","C546714","DTXSID5048843","TOX21SL"
48844,"Mefruside","7195-27-9","C7195279","DTXSID0048844","TOX21SL"
48845,"Flomoxef","99665-00-6","C99665006","DTXSID5048845","TOX21SL"
48846,"Mosapramine","89419-40-9","C89419409","DTXSID0048846","TOX21SL"
48847,"Sitafloxacin","127254-12-0","C127254120","DTXSID5048847","TOX21SL"
48848,"Aceglatone","642-83-1","C642831","DTXSID0048848","TOX21SL"
48849,"Difeterol","14587-50-9","C14587509","DTXSID5048849","TOX21SL"
48850,"Sulcaine","41653-21-8","C41653218","DTXSID4048850","TOX21SL"
48851,"N,N-Dimethyl-2-(2-phenylacetamido)acetamide","25439-20-7","C25439207","DTXSID9048851","TOX21SL"
48852,"Mepranoprofen arbamel","118635-52-2","C118635522","DTXSID4048852","TOX21SL"
48853,"Alloclamide","5486-77-1","C5486771","DTXSID9048853","TOX21SL"
48854,"Bucolome","841-73-6","C841736","DTXSID4048854","TOX21SL"
48855,"Fasoracetam","110958-19-5","C110958195","DTXSID9048855","TOX21SL"
48856,"Lanperisone hydrochloride","116287-13-9","C116287139","DTXSID4048856","TOX21SL"
48857,"Ondansetron hydrochloride dihydrate","103639-04-9","C103639049","DTXSID9048857","TOX21SL"
48858,"Pyrantel tartrate","33401-94-4","C33401944","DTXSID4048858","TOX21SL"
48859,"Chloropyramine hydrochloride","6170-42-9","C6170429","DTXSID9048859","TOX21SL"
48860,"Ampyrone","83-07-8","C83078","DTXSID8048860","TOX21SL"
48861,"Lactobionic acid","96-82-2","C96822","DTXSID3048861","TOX21SL"
48862,"Isometheptene mucate","7492-31-1","C7492311","DTXSID8048862","TOX21SL"
48863,"Altrenogest","850-52-2","C850522","DTXSID3048863","TOX21SL"
48864,"S-(+)-Methamphetamine hydrochloride","51-57-0","C51570","DTXSID8048864","TOX21SL"
48865,"dl-Methamphetamine hydrochloride","300-42-5","C300425","DTXSID3048865","TOX21SL"
48866,"(-)- (S)-Cathinone hydrochloride","72739-14-1","C72739141","DTXSID8048866","TOX21SL"
48867,"(R)-(+)-Cathinone hydrochloride","76333-53-4","C76333534","DTXSID3048867","TOX21SL"
48868,"(S)-(+)-N-Ethylamphetamine hydrochloride","26194-77-4","C26194774","DTXSID8048868","TOX21SL"
48869,"Fenethylline hydrochloride","1892-80-4","C1892804","DTXSID3048869","TOX21SL"
48870,"(4R,5S)-4-methyl-5-phenyl-4,5-dihydro-1,3-oxazol-2-amine","29493-77-4","C29493774","DTXSID2048870","TOX21SL"
48871,"Dexfenfluramine hydrochloride","3239-45-0","C3239450","DTXSID7048871","TOX21SL"
48872,"(-)-Fenfluramine hydrochloride","3616-78-2","C3616782","DTXSID2048872","TOX21SL"
48873,"S-(-)-Secobarbital","20224-45-7","C20224457","DTXSID7048873","TOX21SL"
48874,"R-(+)-Secobarbital","22328-94-5","C22328945","DTXSID2048874","TOX21SL"
48875,"Mecloqualone","340-57-8","C340578","DTXSID7048875","TOX21SL"
48876,"Etryptamine acetate","118-68-3","C118683","DTXSID2048876","TOX21SL"
48877,"Ibogaine hydrochloride","36415-61-9","C36415619","DTXSID7048877","TOX21SL"
48878,"2,5-Dimethoxy-4-propylthiophenethylamine hydrochloride","850140-15-7","C850140157","DTXSID2048878","TOX21SL"
48879,"Mescaline hydrochloride","832-92-8","C832928","DTXSID7048879","TOX21SL"
48880,"3,4,5-Trimethoxyamphetamine hydrochloride","5688-80-2","C5688802","DTXSID6048880","TOX21SL"
48881,"S-(+)-2,5-Dimethoxy-4-bromoamphetamine hydrochloride","50505-93-6","C50505936","DTXSID1048881","TOX21SL"
48882,"R-(-)-2,5-Dimethoxy-4-bromoamphetamine hydrochloride","50505-92-5","C50505925","DTXSID6048882","TOX21SL"
48883,"4-Bromo-2,5-dimethoxyamphetamine hydrochloride","29705-96-2","C29705962","DTXSID1048883","TOX21SL"
48884,"R-(-)-2,5-Dimethoxy-4-methylamphetamine hydrochloride","50505-88-9","C50505889","DTXSID6048884","TOX21SL"
48885,"(S)-(+)-2,5-Dimethoxy-4-methylamphetamine hydrochloride","50505-89-0","C50505890","DTXSID1048885","TOX21SL"
48886,"2,5-Dimethoxyamphetamine hydrochloride","24973-25-9","C24973259","DTXSID6048886","TOX21SL"
48887,"(2S)-1-(2,5-Dimethoxyphenyl)propan-2-amine hydrogen chloride (1:1)","50505-85-6","C50505856","DTXSID1048887","TOX21SL"
48888,"(+)-2,5-Dimethoxy-4-ethylamphetamine hydrochloride","50505-91-4","C50505914","DTXSID6048888","TOX21SL"
48889,"(-)-2,5-Dimethoxy-4-ethylamphetamine hydrochloride","42011-76-7","C42011767","DTXSID1048889","TOX21SL"
48890,"5-Methoxy-3,4-methylenedioxyamphetamine hydrochloride","60676-84-8","C60676848","DTXSID0048890","TOX21SL"
48891,"N-Hydroxy-3,4-methylenedioxyamphetamine hydrochloride","74341-83-6","C74341836","DTXSID5048891","TOX21SL"
48892,"N-Ethyl-alpha-methyl-1,3-benzodioxole-5-ethanamine hydrochloride","74341-78-9","C74341789","DTXSID0048892","TOX21SL"
48893,"±)-3,4-Methylenedioxymethamphetamine hydrochloride","64057-70-1","C64057701","DTXSID5048893","TOX21SL"
48894,"Bufotenine","487-93-4","C487934","DTXSID0048894","TOX21SL"
48895,"N,N-Diethyltryptamine fumarate","NOCAS_48895","CNOCAS48895","DTXSID5048895","TOX21SL"
48896,"N,N-Dimethyltryptamine fumarate","68677-26-9","C68677269","DTXSID0048896","TOX21SL"
48897,"N,N-Dipropyltryptamine hydrochloride","7558-73-8","C7558738","DTXSID5048897","TOX21SL"
48898,"Psilocybin","520-52-5","C520525","DTXSID0048898","TOX21SL"
48899,"Psilocin","520-53-6","C520536","DTXSID5048899","TOX21SL"
48900,"5-Methoxy-N,N-diisopropyltryptamine hydrochloride","2426-63-3","C2426633","DTXSID7048900","TOX21SL"
48901,"1-Phenylcyclohexylamine hydrochloride","1934-71-0","C1934710","DTXSID2048901","TOX21SL"
48902,"1-Benzylpiperazine difumarate","106133-22-6","C106133226","DTXSID7048902","TOX21SL"
48903,"(-)-Cocaine hydrochloride","53-21-4","C53214","DTXSID2048903","TOX21SL"
48904,"Codeine hydrochloride","1422-07-7","C1422077","DTXSID7048904","TOX21SL"
48905,"Buprenorphine hydrochloride","53152-21-9","C53152219","DTXSID2048905","TOX21SL"
48906,"N-Norcodeine hydrochloride","14648-14-7","C14648147","DTXSID7048906","TOX21SL"
48907,"Dihydroisocodeine","795-38-0","C795380","DTXSID2048907","TOX21SL"
48908,"Dihydromorphine","509-60-4","C509604","DTXSID7048908","TOX21SL"
48909,"(-)-Heroin hydrochloride","1502-95-0","C1502950","DTXSID2048909","TOX21SL"
48910,"(+)-Metazocine fumarate (2:1)","133005-40-0","C133005400","DTXSID1048910","TOX21SL"
48911,"(-)-Metazocine fumarate (1:1)","120693-79-0","C120693790","DTXSID6048911","TOX21SL"
48912,"4-Dimethylamino-2,2-diphenylvaleronitrile","125-79-1","C125791","DTXSID1048912","TOX21SL"
48913,"Propoxyphene hydrochloride","1639-60-7","C1639607","DTXSID6048913","TOX21SL"
48914,"Morphine sulfate pentahydrate","6211-15-0","C6211150","DTXSID1048914","TOX21SL"
48915,"N-Normorphine hydrochloride","3372-02-9","C3372029","DTXSID6048915","TOX21SL"
48916,"(-)-alpha-Methadol hydrochloride","53757-34-9","C53757349","DTXSID1048916","TOX21SL"
48917,"(+)-alpha-Methadol hydrochloride","49570-63-0","C49570630","DTXSID6048917","TOX21SL"
48918,"Dextromoramide tartrate","2922-44-3","C2922443","DTXSID1048918","TOX21SL"
48919,"Etonitazene","911-65-9","C911659","DTXSID6048919","TOX21SL"
48920,"L-?lpha-Noracetylmethadol hydrochloride","55096-75-8","C55096758","DTXSID5048920","TOX21SL"
48921,"1-Methyl-4-phenyl-4-propionoxypiperidine hydrochloride","4968-48-3","C4968483","DTXSID0048921","TOX21SL"
48922,"1-(2-Phenylethyl)-4-phenyl-4-acetoxypiperidine","64-52-8","C64528","DTXSID5048922","TOX21SL"
48923,"(+)-Pentazocine succinate","124819-26-7","C124819267","DTXSID0048923","TOX21SL"
48924,"(-)-Pentazocine succinate","124819-25-6","C124819256","DTXSID5048924","TOX21SL"
48925,"(+)-Phenazocine hydrobromide","63903-74-2","C63903742","DTXSID0048925","TOX21SL"
48926,"(-)-Phenazocine hydrobromide","58918-34-6","C58918346","DTXSID5048926","TOX21SL"
48927,"Alfentanil hydrochloride","69049-06-5","C69049065","DTXSID0048927","TOX21SL"
48928,"Sufentanil citrate","60561-17-3","C60561173","DTXSID5048928","TOX21SL"
48929,"N-(4-Fluorophenyl)-N-[1-(2-phenylethyl)-4-piperidyl] propanamide","90736-23-5","C90736235","DTXSID0048929","TOX21SL"
48930,"Dl-cis-3-Methylfentanyl hydrochloride","78995-18-3","C78995183","DTXSID9048930","TOX21SL"
48931,"3-Methylfentanyl hydrochloride, trans-","78995-09-2","C78995092","DTXSID4048931","TOX21SL"
48932,"N-(1-(1-Methyl-2-phenylethyl)-4-piperidinyl)-N-phenylpropanamide","1443-44-3","C1443443","DTXSID9048932","TOX21SL"
48933,"N-(1-Benzyl-4-piperidyl)-N-phenylpropanamide hydrochloride","5156-58-1","C5156581","DTXSID4048933","TOX21SL"
48934,"N-[1-(2-Hydroxy-2-phenylethyl)-4-piperidyl]-N-phenylpropanamide hydrochloride","1473-95-6","C1473956","DTXSID9048934","TOX21SL"
48935,"N-[1-[1-Methyl-2-(2-thienyl)ethyl]-4-piperidyl]-N-phenylpropanamide hydrochloride","117332-94-2","C117332942","DTXSID4048935","TOX21SL"
48936,"cis-N-(1-(2-(2-Thienyl)ethyl)-3-methyl-4-piperidyl)-N-phenylpropanamide hydrochloride","131690-45-4","C131690454","DTXSID9048936","TOX21SL"
48937,"N-Phenyl-N-[1-(2-thienyl)methyl-4-piperidyl]propanamide hydrochloride","117332-93-1","C117332931","DTXSID4048937","TOX21SL"
48938,"N-Phenyl-N-[1-[2-(2-thienyl)ethyl]-4-piperidyl]propanamide hydrochloride (1:1)","79278-88-9","C79278889","DTXSID9048938","TOX21SL"
48939,"(+)-Epibatidine hydrochloride","152885-09-1","C152885091","DTXSID4048939","TOX21SL"
48940,"Sodium Oxybate","502-85-2","C502852","DTXSID3048940","TOX21SL"
48941,"Varenicline dihydrochloride","230615-23-3","C230615233","DTXSID8048941","TOX21SL"
48942,"3beta-Acetoxy-5-pregnene-20-one","1778-02-5","C1778025","DTXSID3048942","TOX21SL"
48943,"Canertinib","267243-28-7","C267243287","DTXSID8048943","TOX21SL"
48944,"Selumetinib","606143-52-6","C606143526","DTXSID3048944","TOX21SL"
48945,"C.I. 1040","212631-79-3","C212631793","DTXSID8048945","TOX21SL"
48946,"Perifosine","157716-52-4","C157716524","DTXSID3048946","TOX21SL"
48947,"Tandutinib","387867-13-2","C387867132","DTXSID8048947","TOX21SL"
48948,"MK-2206","1032350-13-2","C1032350132","DTXSID3048948","TOX21SL"
48949,"Maraviroc","376348-65-1","C376348651","DTXSID8048949","TOX21SL"
48950,"Gomisin A","58546-54-6","C58546546","DTXSID7048950","TOX21SL"
48952,"Terlipressin","14636-12-5","C14636125","DTXSID7048952","TOX21SL"
48953,"Estramustine phosphate sodium","52205-73-9","C52205739","DTXSID2048953","TOX21SL"
48954,"Gonadorelin hydrochloride","51952-41-1","C51952411","DTXSID7048954","TOX21SL"
48955,"Clobetasol","25122-41-2","C25122412","DTXSID2048955","TOX21SL"
48956,"Dirithromycin","62013-04-1","C62013041","DTXSID7048956","TOX21SL"
48957,"Doramapimod","285983-48-4","C285983484","DTXSID2048957","TOX21SL"
48958,"Toltrazuril sulfone","69004-04-2","C69004042","DTXSID7048958","TOX21SL"
48959,"Nalpha-Acetyl-L-glutamine","2490-97-3","C2490973","DTXSID2048959","TOX21SL"
48960,"Diatrizoic acid dihydrate","50978-11-5","C50978115","DTXSID1048960","TOX21SL"
48961,"Flavopiridol hydrochloride","131740-09-5","C131740095","DTXSID6048961","TOX21SL"
48962,"Glycerol phosphate calcium salt","58409-70-4","C58409704","DTXSID1048962","TOX21SL"
48963,"Maltotriose","1109-28-0","C1109280","DTXSID6048963","TOX21SL"
48964,"Prednisolone 21-hemisuccinate","2920-86-7","C2920867","DTXSID1048964","TOX21SL"
48965,"Piperacillin sodium salt","59703-84-3","C59703843","DTXSID6048965","TOX21SL"
48966,"Sucrose octasulfate-aluminum complex","54182-58-0","C54182580","DTXSID1048966","TOX21SL"
48967,"Sertindole","106516-24-9","C106516249","DTXSID6048967","TOX21SL"
48968,"Terodiline hydrochloride","7082-21-5","C7082215","DTXSID1048968","TOX21SL"
48969,"Menatetrenone","863-61-6","C863616","DTXSID6048969","TOX21SL"
48970,"Pipothiazine palmitate","37517-26-3","C37517263","DTXSID5048970","TOX21SL"
48971,"Iguratimod","123663-49-0","C123663490","DTXSID0048971","TOX21SL"
48972,"Oxiglutatione","27025-41-8","C27025418","DTXSID5048972","TOX21SL"
48973,"Mestanolone","521-11-9","C521119","DTXSID0048973","TOX21SL"
48974,"Apafant","105219-56-5","C105219565","DTXSID5048974","TOX21SL"
48975,"Enalapril acid","76420-72-9","C76420729","DTXSID0048975","TOX21SL"
48976,"Mannuronic acid lactone","7424-09-1","C7424091","DTXSID5048976","TOX21SL"
48977,"Eprinomectin B1a","133305-88-1","C133305881","DTXSID0048977","TOX21SL"
48978,"Acetylcholine chloride","60-31-1","C60311","DTXSID5048978","TOX21SL"
48979,"Quinine hemisulfate salt monohydrate","207671-44-1","C207671441","DTXSID0048979","TOX21SL"
48980,"Oxacillin sodium salt","1173-88-2","C1173882","DTXSID9048980","TOX21SL"
48981,"Citicoline sodium","33818-15-4","C33818154","DTXSID4048981","TOX21SL"
48982,"Doramectin","117704-25-3","C117704253","DTXSID9048982","TOX21SL"
48983,"Maduramicin ammonium","84878-61-5","C84878615","DTXSID4048983","TOX21SL"
48984,"Pamoic acid","130-85-8","C130858","DTXSID9048984","TOX21SL"
48985,"beta-Estradiol 17-propionate","3758-34-7","C3758347","DTXSID4048985","TOX21SL"
48986,"Sodium aurothiomalate hydrate","39377-38-3","C39377383","DTXSID9048986","TOX21SL"
48987,"2-Hydroxyethyl salicylate","87-28-5","C87285","DTXSID4048987","TOX21SL"
48988,"Dichloro(ethylenediamine)platinum(II)","14096-51-6","C14096516","DTXSID9048988","TOX21SL"
48990,"Cholin acetate","14586-35-7","C14586357","DTXSID3048990","TOX21SL"
48991,"Atosiban","90779-69-4","C90779694","DTXSID8048991","TOX21SL"
48992,"Pentagastrin","5534-95-2","C5534952","DTXSID3048992","TOX21SL"
48993,"(R)-Butaprost","69648-38-0","C69648380","DTXSID8048993","TOX21SL"
48995,"Cefoxitin sodium salt","33564-30-6","C33564306","DTXSID8048995","TOX21SL"
48996,"Cannabinol","521-35-7","C521357","DTXSID3048996","TOX21SL"
48997,"Dextrorphan tartrate","143-98-6","C143986","DTXSID8048997","TOX21SL"
48998,"5,7-Dichloro-8-hydroxy-2-methylquinoline","72-80-0","C72800","DTXSID3048998","TOX21SL"
48999,"Diloxanide furoate","3736-81-0","C3736810","DTXSID8048999","TOX21SL"
